listing_id,host_id,host_since,name,neighbourhood,district,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
716292,3691303,2012-09-27,Just in the centre: Malasaña/Chueca,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,121.0,88,4.64
925339,4977367,2013-02-05,CENTER just WALK & ENJOY LastMinute,Universidad,Centro,Entire loft,Entire home/apt,2.0,87.0,175,4.64
354838,1496188,2011-12-12,Entire apartment Plaza de España!,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,70.0,38,4.73
958020,5211661,2013-02-24,SPRING SALES  AT Madrid Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,81.0,284,4.83
970890,6363695,2013-05-13,Madrid by day & by night,Universidad,Centro,Shared room in rental unit,Shared room,1.0,44.0,24,4.87
981016,534128,2011-04-25,Bright spacious family apartment,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,180.0,38,4.66
747873,1625657,2012-01-19,Stylish apartment in the city center,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,106.0,326,4.9
404569,1408525,2011-11-15,GRAN VIA  -  Vll -MADRID CENTRE,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,104.0,71,4.37
750257,130907,2010-05-24,Holiday Estudio  Madrid Center,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,75.0,23,4.26
751527,3951702,2012-10-23,Gran apartamento Plaza de España (ref. VT-2053),Universidad,Centro,Entire rental unit,Entire home/apt,4.0,218.0,68,4.99
420039,9934732,2013-11-11,Bonito estudio en pleno centro,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,81.0,703,4.23
1007532,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A003,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,111.0,406,4.19
459303,1408525,2011-11-15,GRAN VIA - l - CENTRAL & BRIGHT,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,100.0,67,4.52
468202,2322563,2012-05-08,BEST STUDIO IN VERY CENTER MADRID FIBRE OPTIC WIFI,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,45.0,285,4.59
1082218,5950981,2013-04-16,Tranquilo apartamento en Malasaña. AC,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,90.0,229,4.84
471198,1408525,2011-11-15,GRAN VIA - Vlll - MADRID OLD TOWN,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,118.0,50,4.16
491070,2427722,2012-05-21,NICE APT IN THE HEART OF MADRID !!!,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,99.0,19,4.65
1065714,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A001,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,98.0,533,4.23
1065918,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A002,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,110.0,502,4.19
1523675,8130428,2013-08-13,FULL STUDIO IN  MALASAÑA,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,72.0,635,4.75
507614,2501740,2012-05-30,Malasaña: Amazing&extremely central 2BD flat,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,90.0,27,4.92
2070887,8447678,2013-08-27,COZY MODERN APARTMENT IN CITY CENTER. Gran Vía.,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,98.0,113,4.77
2079509,3048290,2012-07-25,118 / 211,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,163.0,1,0.0
1579108,6816328,2013-06-09,Apart Luna Palace,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,93.0,115,4.81
2091654,7138482,2013-06-26,Entire Flat & THE coolest rooftop of Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,120.0,6,4.83
2096590,3048290,2012-07-25,Spacious&comfortable Apartment 2-8p,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,325.0,19,4.47
2100370,3048290,2012-07-25,Apartment  in gran via - malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,179.0,7,4.29
1607436,5790036,2013-04-05,quiet/luminous flat Madrid center,Universidad,Centro,Private room in rental unit,Private room,2.0,400.0,54,4.74
2299045,1843216,2012-03-02,Peaceful 1bd apt. in Conde Duque,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,91.0,249,4.65
1659585,383302726,2021-01-06,Alojamiento entero centro: GRAN VIA/CHUECA,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,120.0,244,4.73
1662333,8807899,2013-09-13,Bonito apartamento.,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,55.0,213,4.62
2377816,12142565,2014-02-11,"Piso encantador, muy centrico",Universidad,Centro,Entire condo,Entire home/apt,1.0,107.0,23,4.82
1695083,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A006,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,95.0,294,4.3
2471370,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A007,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,99.0,442,4.29
2500666,10569881,2013-12-11,Ático con terraza en pleno centro,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,110.0,147,4.66
2549655,13054728,2014-03-12,Estudio luminoso en Malasaña,Universidad,Centro,Private room in rental unit,Private room,1.0,26.0,5,4.8
1273055,6928584,2013-06-15,Designer Duplex in Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,100.0,14,4.85
1302691,5542111,2013-03-20,Apartment 5PAX Center Gran Via Sol Malasaña A005,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,130.0,560,4.34
1326972,7201628,2013-06-30,Studio Chueca Madrid Center,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,54.0,16,4.47
2604097,13336994,2014-03-20,3/4people WORLD PRIDE BEST OPTION 5min to CHUECA,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,63.0,9,4.57
2632012,13054728,2014-03-12,Habitación tranquila con luz en Malasaña,Universidad,Centro,Private room in rental unit,Private room,1.0,24.0,26,4.54
1762237,534128,2011-04-25,Design loft apartment fully equipped,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,133.0,3,4.33
1763683,4292037,2012-11-30,Luxury apartment in the center wifi,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,68.0,315,4.65
1357593,852616,2011-07-22,"SEXY AND CENTRAL, BALCONY Chueca",Universidad,Centro,Entire rental unit,Entire home/apt,1.0,85.0,290,4.51
1766697,3661209,2012-09-24,Cute apartment in Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,94.0,8,4.75
1362476,7375454,2013-07-09,MADRID CENTER- AIR CONDITIONING. NEXT TO GRAN VIA,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,171.0,376,4.69
1380233,7420783,2013-07-11,"Central Studio, 3 min to Gran Vía",Universidad,Centro,Entire rental unit,Entire home/apt,1.0,67.0,329,4.66
2686592,13751801,2014-03-31,Quiet and Conmfortable Room in Malasaña,Universidad,Centro,Private room in rental unit,Private room,1.0,22.0,30,4.45
1788097,4231218,2012-11-24,"Historic center , 3 bedroom",Universidad,Centro,Entire rental unit,Entire home/apt,3.0,89.0,325,4.5
2707743,5542111,2013-03-20,Apartment 5PAX Center Gran Via Sol Malasaña A061,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,107.0,346,4.32
2711470,1408525,2011-11-15,GRAN VIA III,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,89.0,53,4.34
1790920,6915283,2013-06-14,Lovelly studio for 2 in the heart of Madrid,Universidad,Centro,Entire rental unit,Entire home/apt,,80.0,0,
1811287,5542111,2013-03-20,Apartment 9PAX Center Gran Via Sol Malasaña A008,Universidad,Centro,Entire rental unit,Entire home/apt,3.0,238.0,352,4.19
2862015,14629836,2014-04-23,Habitación doble con baño Gran Vía,Universidad,Centro,Private room in home,Private room,1.0,29.0,616,4.62
2900380,4977367,2013-02-05,"CENTER, sunny with balconies.PERFECT LOCATION",Universidad,Centro,Entire rental unit,Entire home/apt,1.0,83.0,163,4.44
1858255,9696587,2013-10-29,120m 2bd 2bth Malasaña-GranVia 2020 refurbished Ap,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,162.0,218,4.86
1859046,9699624,2013-10-29,Lovely Apartment in Malasaña 3,Universidad,Centro,Private room in rental unit,Private room,1.0,48.0,105,4.71
2907259,4710774,2013-01-15,Terrace in downtown,Universidad,Centro,Entire rental unit,Entire home/apt,3.0,363.0,384,4.87
2943509,3048290,2012-07-25,1119,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,224.0,24,4.46
2943575,3048290,2012-07-25,302 Gran Via - Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,338.0,14,4.43
2997382,15904655,2014-05-23,El Rincón de Mr.Marshall. Céntrico y con ascensor!,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,75.0,49,4.53
3001427,2685375,2012-06-19,bedr in bohemian Artist Home,Universidad,Centro,Private room in rental unit,Private room,1.0,36.0,2,4.0
3004372,7897222,2013-08-02,Cozy Aptmt in trendy Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,159.0,6,4.5
3012570,3048290,2012-07-25,502 Gran Vía - Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,,129.0,3,4.33
3012762,3048290,2012-07-25,501,Universidad,Centro,Entire rental unit,Entire home/apt,,157.0,3,3.67
3045724,15556828,2014-05-15,Charming Gran Vía Moon - Lujo en pleno centro,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,217.0,122,4.63
3046856,15556828,2014-05-15,Charming Gran Vía Cosmos - 3 dormitorios,Universidad,Centro,Entire rental unit,Entire home/apt,3.0,219.0,52,4.32
1994074,5542111,2013-03-20,Apartment 5PAX Center Gran Via Sol Malasaña A010,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,144.0,376,4.16
3046879,15556828,2014-05-15,"Charming Casa de la Luna - Gran Vía, 5 dormitorios",Universidad,Centro,Entire rental unit,Entire home/apt,5.0,370.0,279,4.71
3047780,3048290,2012-07-25,402 Gran Via - Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,191.0,18,4.17
2001012,353738,2011-01-19,Monthly Rental Charming Apartment Glorieta Bilbao,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,66.0,13,4.15
3058834,9699624,2013-10-29,Lovely Apartment in Malasaña 2,Universidad,Centro,Private room in rental unit,Private room,1.0,37.0,102,4.53
3068254,9699624,2013-10-29,Lovely Apartment in Malasaña 1,Universidad,Centro,Private room in rental unit,Private room,1.0,43.0,83,4.73
3150635,15992732,2014-05-26,Piso Gran vía/Apartment in Gran vía,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,99.0,177,4.75
2065647,3048290,2012-07-25,117,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,168.0,9,3.75
1427336,4977367,2013-02-05,"CENTER, just walking with balcony¡¡¡",Universidad,Centro,Entire rental unit,Entire home/apt,1.0,84.0,132,4.16
3187973,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A011,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,117.0,332,4.02
3203777,15559851,2014-05-15,Rustic attic flat in Madrid center,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,80.0,6,4.33
3222534,16317765,2014-06-03,Habitación Grande en Zona Centro,Universidad,Centro,Private room in home,Private room,1.0,46.0,1,5.0
3277613,5542111,2013-03-20,Apartment 10PAX Center Gran Via Sol Malasaña A013,Universidad,Centro,Entire rental unit,Entire home/apt,4.0,244.0,325,4.15
3285747,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A012,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,117.0,352,4.14
3341990,8282386,2013-08-20,Big apartment in Madrid center- 130m2-,Universidad,Centro,Entire rental unit,Entire home/apt,3.0,120.0,229,4.78
4055217,21014080,2014-09-06,Piso de 100m2 en corazón de Madrid,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,116.0,52,4.88
3397465,8130428,2013-08-13,Apartamento junto Gran Vía,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,92.0,794,4.88
3423709,17214333,2014-06-24,GRAN VIA - PLAZA ESPAÑA / ELEVATOR,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,110.0,187,4.92
3428746,17282045,2014-06-26,Bienvenidos en Malasaña!,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,196.0,106,4.9
3517921,14077633,2014-04-09,"GRANVIA,BEAUTIFUL LUXURY PENTHOUSE WITH TERRACE",Universidad,Centro,Entire rental unit,Entire home/apt,1.0,139.0,251,4.7
3580425,18034966,2014-07-13,"Quite APARTMENT CHUECA BARCO-WIFI, CENTER",Universidad,Centro,Entire rental unit,Entire home/apt,1.0,68.0,48,4.27
3430791,17236814,2014-06-25,Central Apartment Gran Vía-Sol,Universidad,Centro,Entire home,Entire home/apt,3.0,74.0,12,4.67
3604139,8286954,2013-08-20,Malasaña centre,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,75.0,92,4.96
3610905,13498357,2014-03-24,Renowed appartment in Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,115.0,35,4.74
4675684,12317432,2014-02-17,Amazing equiped apartment with 2 rooms,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,125.0,74,4.64
4677274,3524291,2012-09-10,Large central room with double bed and  balcony.,Universidad,Centro,Private room in rental unit,Private room,1.0,44.0,535,4.28
4677276,3524291,2012-09-10,Central huge room with double bed and balcony.,Universidad,Centro,Private room in rental unit,Private room,1.0,49.0,444,4.39
4160649,7041630,2013-06-21,Apartamento luminoso cerca Gran Via,Universidad,Centro,Entire loft,Entire home/apt,,61.0,269,4.51
4677743,3524291,2012-09-10,Central room with double bed and two windows.,Universidad,Centro,Private room in rental unit,Private room,1.0,20.0,470,4.33
4718699,24377074,2014-12-01,"Cozy apt in central Madrid, bohemian zone.",Universidad,Centro,Entire rental unit,Entire home/apt,2.0,88.0,119,4.62
4723540,24396830,2014-12-02,Habitación corazón de Malasaña,Universidad,Centro,Private room in rental unit,Private room,1.0,650.0,157,4.74
3727205,5883981,2013-04-11,Brand new Apartment in City Center,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,83.0,652,4.76
3763652,4977367,2013-02-05,"Center, perfect location. WIFI A/C",Universidad,Centro,Entire rental unit,Entire home/apt,2.0,78.0,30,4.27
3772268,19325449,2014-08-02,Apartamento céntrico en Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,85.0,3,5.0
3782713,7198967,2013-06-30,The coziest attic on Madrid's heart,Universidad,Centro,Private room in rental unit,Private room,1.0,20.0,5,4.6
4332176,7164070,2013-06-28,Habitación en el Centro de Madrid,Universidad,Centro,Private room in rental unit,Private room,1.0,31.0,242,4.49
3857504,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A060,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,111.0,323,4.25
5009543,3960473,2012-10-24,2 bedroom apartment in Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,78.0,7,5.0
5330790,10024931,2013-11-15,Modern & confort ..Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,76.0,67,4.36
4403346,4023064,2012-10-31,Loft apartment in Madrid,Universidad,Centro,Entire loft,Entire home/apt,,81.0,330,4.65
5240343,27120424,2015-02-02,Piso amplio y luminoso en Malasaña.,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,69.0,84,4.86
5509143,28573875,2015-03-01,Piso precioso en pleno centro,Universidad,Centro,Entire rental unit,Entire home/apt,2.0,140.0,51,4.92
5266480,5542111,2013-03-20,Apartment 3PAX Center Gran Via Sol Malasaña A014,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,109.0,310,4.05
5544738,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A018,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,117.0,292,4.22
5552409,28789095,2015-03-05,Cosy Oasis in the heart of Madrid,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,70.0,191,4.94
4491501,23004820,2014-10-26,Studio in the heart of Madrid,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,33.0,12,4.08
5962564,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A062,Universidad,Centro,Entire loft,Entire home/apt,1.0,111.0,251,4.25
4577504,6365055,2013-05-13,*Cozy flat in Malasaña | Nice terrace,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,115.0,48,4.47
5630901,29182612,2015-03-11,Estudio en la zona Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,,60.0,3,5.0
6168837,24654581,2014-12-09,Habitación privada (50 metros) en pleno centro,Universidad,Centro,Private room in home,Private room,1.0,73.0,52,4.84
5756228,29860982,2015-03-23,Sunny and modern studio in the heart of Madrid,Universidad,Centro,Entire rental unit,Entire home/apt,,52.0,582,4.6
5784304,30008656,2015-03-25,Room on Fuencarral,Universidad,Centro,Private room in rental unit,Private room,1.0,30.0,0,
4640885,11156525,2014-01-09,sunny appartment 50m...nice views,Universidad,Centro,Shared room in rental unit,Shared room,1.0,250.0,1,5.0
5811071,5542111,2013-03-20,Apartment 4PAX Center Gran Via Sol Malasaña A059,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,100.0,254,4.28
5829524,2005152,2012-03-25,Cozy flat in the heart of Madrid,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,73.0,19,4.84
6283743,14629836,2014-04-23,3. Habitación exterior con balcón y baño privado,Universidad,Centro,Private room in rental unit,Private room,1.0,26.0,547,4.54
6287069,14629836,2014-04-23,2. Habitación Céntrica Exterior con balcón,Universidad,Centro,Private room in home,Private room,1.0,27.0,591,4.51
6287397,14629836,2014-04-23,6. Habitación Exterior con balcón en Madrid Centro,Universidad,Centro,Private room in home,Private room,1.0,26.0,581,4.6
6287501,32685730,2015-05-05,habitación doble en el centro de madrid,Universidad,Centro,Private room in rental unit,Private room,1.0,35.0,0,
5935568,9414656,2013-10-14,Habitación luminosa en Malasaña,Universidad,Centro,Private room in rental unit,Private room,1.0,45.0,0,
6999084,36694694,2015-06-25,Gran Via Penthouse Attic+Big Terrace - Malasaña,Universidad,Centro,Entire rental unit,Entire home/apt,1.0,110.0,52,4.85
6607202,32339668,2015-05-01,Habitación privada en Madrid Centro,Universidad,Centro,Private room in rental unit,Private room,1.0,35.0,21,4.8
6637689,14629836,2014-04-23,5. Habitación en pleno centro de Malasaña,Universidad,Centro,Private room in home,Private room,1.0,24.0,538,4.36
6397813,5542111,2013-03-20,Apartment 12PAX Center Gran Via Sol Malasaña A015,Universidad,Centro,Entire rental unit,Entire home/apt,6.0,258.0,335,4.19
